id	CFB1	CFB2	CFB3	TFB1	TFB2	TFB3	logFC	logCPM	LR	PValue	FDR	sig	up/down
gnl|Amel_4.5|GB49554-RA	2965	1715	2353	797	1006	506	-0.36043083	6.781238876	0.493690772	0.482285539	0.752053506	0	-
gnl|Amel_4.5|GB49555-RA	516	417	480	147	140	62	-0.781798472	4.353762794	1.914416761	0.166473462	0.463555347	0	-
gnl|Amel_4.5|GB49556-RA	287	105	103	9	65	23	-1.091927063	2.60621472	2.577789476	0.10837291	0.37069993	0	-
gnl|Amel_4.5|GB49558-RA	0	3	7	0	0	0	-4.688874573	-1.925288097	4.203848834	0.040332341	0.227402871	0	-
gnl|Amel_4.5|GB49559-RA	321	98	81	8	105	41	-0.395755641	2.788300045	0.29837486	0.584903036	0.813129368	0	-
gnl|Amel_4.5|GB49562-RA	3914	493	384	79	695	371	-0.537284139	5.737078629	0.589744032	0.442518117	0.727518129	0	-
gnl|Amel_4.5|GB49563-RA	5	4	9	0	2	2	-1.052644525	-1.304823034	0.755798933	0.384646442	0.687006165	0	-
gnl|Amel_4.5|GB49564-RA	122	41	15	4	69	43	0.775052681	1.844325531	0.878302938	0.348666913	0.659361305	0	+
gnl|Amel_4.5|GB49565-RA	273	21	10	0	83	14	-0.147293598	1.972722689	0.017454348	0.894893406	0.964102873	0	-
gnl|Amel_4.5|GB49566-RA	0	3	5	0	1	0	-1.94773015	-1.991711662	1.154974467	0.282510235	0.594555974	0	-
gnl|Amel_4.5|GB49567-RA	1145	331	118	77	634	778	1.406727503	5.341141112	3.908568642	0.048040497	0.249022369	0	+
gnl|Amel_4.5|GB49568-RA	301	174	118	113	99	100	0.474484137	3.530241503	0.738472771	0.390150544	0.691297431	0	+
gnl|Amel_4.5|GB49570-RA	1071	318	295	83	270	107	-0.506882675	4.454546654	0.866203763	0.352008416	0.66060935	0	-
gnl|Amel_4.5|GB49571-RA	21	26	33	19	13	8	0.186396926	0.7609074	0.055413836	0.813897172	0.930876686	0	+
gnl|Amel_4.5|GB49572-RA	550	378	377	130	157	47	-0.708573908	4.213346406	1.544536966	0.213943748	0.522337891	0	-
gnl|Amel_4.5|GB49573-RA	1341	1722	1778	590	293	314	-0.77378926	6.190008215	1.740125667	0.187122905	0.489902784	0	-
gnl|Amel_4.5|GB49574-RA	59	15	19	35	53	21	1.644018416	1.515586816	5.390889517	0.02024215	0.157460157	0	+
gnl|Amel_4.5|GB49576-RA	4	19	22	12	7	2	-0.022575733	0.00724525	0.000480567	0.982510305	0.992955371	0	-
gnl|Amel_4.5|GB49577-RA	34	13	2	4	36	13	1.483020516	0.490756213	2.654536894	0.103254825	0.361560054	0	+
gnl|Amel_4.5|GB49580-RA	95	133	144	60	56	55	0.037111011	2.865792144	0.003352579	0.953827118	0.984211814	0	+
gnl|Amel_4.5|GB49581-RA	4	17	2	3	1	6	0.03938078	-0.859214302	0.001117482	0.973332674	0.990649192	0	+
gnl|Amel_4.5|GB49582-RA	775	476	481	122	113	43	-1.323016037	4.401232435	5.453947644	0.01952416	0.154253811	0	-
gnl|Amel_4.5|GB49583-RA	4324	6404	9821	2776	956	1385	-0.804398127	8.33537659	1.412631928	0.234619969	0.544957992	0	-
gnl|Amel_4.5|GB49584-RA	688	152	233	25	119	30	-1.314395527	3.569706147	4.141957593	0.041832766	0.232074264	0	-
gnl|Amel_4.5|GB49585-RA	3439	2051	1723	1372	1563	2031	0.808559669	7.372813893	2.532698659	0.11150936	0.376421473	0	+
gnl|Amel_4.5|GB49586-RA	43	19	16	12	10	7	-0.008088104	0.469059431	0.000119894	0.991263634	0.996644398	0	-
gnl|Amel_4.5|GB49588-RA	978	153	127	42	574	296	0.998671356	4.678022423	1.892533205	0.168916478	0.465588371	0	+
gnl|Amel_4.5|GB49589-RA	678	371	369	224	297	247	0.432496055	4.805530988	0.780987273	0.376839367	0.681017159	0	+
gnl|Amel_4.5|GB49590-RA	1918	1325	839	133	514	324	-0.841369923	5.7369318	2.66299343	0.10270728	0.361247347	0	-
gnl|Amel_4.5|GB49593-RA	264	182	135	44	51	29	-0.915429747	2.964107271	2.399885856	0.121344104	0.392542804	0	-
gnl|Amel_4.5|GB49594-RA	268	97	133	44	107	57	0.033482512	3.062248781	0.003351821	0.953832337	0.984211814	0	+
gnl|Amel_4.5|GB49596-RA	1743	947	809	377	415	209	-0.453201088	5.648401233	0.831177192	0.361932352	0.669419565	0	-
gnl|Amel_4.5|GB49597-RA	2598	477	489	170	1169	586	0.537272162	5.945477904	0.753479029	0.38537698	0.687641366	0	+
gnl|Amel_4.5|GB49598-RA	920	402	255	109	365	217	0.151753766	4.696993086	0.083522343	0.7725796	0.910389015	0	+
gnl|Amel_4.5|GB49599-RA	8	70	17	12	7	16	-0.298045015	0.865590835	0.100717241	0.750970609	0.901698591	0	-
gnl|Amel_4.5|GB49601-RA	410	197	142	84	121	82	-0.003743764	3.591103948	4.7946E-05	0.994475248	0.997872383	0	-
gnl|Amel_4.5|GB49602-RA	2	2	0	0	2	0	0.188990482	-2.237975243	0.014598324	0.903830816	0.967343445	0	+
gnl|Amel_4.5|GB49604-RA	102	31	42	36	79	47	1.234507757	2.200601326	3.803474332	0.051146351	0.25670866	0	+
gnl|Amel_4.5|GB49605-RA	8	2	15	6	0	0	-0.695351505	-0.951427439	0.238358365	0.625394312	0.838508382	0	-
gnl|Amel_4.5|GB49606-RA	454	330	498	109	24	30	-1.615629966	3.995667102	5.07327577	0.024297426	0.174873441	0	-
gnl|Amel_4.5|GB49607-RA	5484	1172	757	488	1013	355	-0.474697736	6.469193781	0.670021161	0.41304423	0.707451914	0	-
gnl|Amel_4.5|GB49608-RA	3901	548	620	157	724	196	-0.77603742	5.788420026	1.522744029	0.217204712	0.5266446	0	-
gnl|Amel_4.5|GB49609-RA	3609	1324	1255	279	493	250	-1.220288425	6.119453235	6.028859009	0.014073828	0.129310811	0	-
gnl|Amel_4.5|GB49611-RA	10	2	0	2	2	2	0.605836681	-1.52483314	0.236619462	0.62665845	0.839116315	0	+
gnl|Amel_4.5|GB49612-RA	1267	325	374	156	387	195	-0.013088337	4.888457261	0.00062821	0.980003823	0.991838236	0	-
gnl|Amel_4.5|GB49613-RA	326	142	80	50	90	89	0.166665424	3.178852074	0.083727637	0.772307981	0.910250362	0	+
gnl|Amel_4.5|GB49614-RA	1337	463	270	94	187	94	-1.020815826	4.542551197	3.602796643	0.057682458	0.271426608	0	-
gnl|Amel_4.5|GB49616-RA	15	1	0	0	6	2	0.551783805	-1.289378474	0.154154015	0.694596826	0.871011476	0	+
gnl|Amel_4.5|GB49618-RA	7	0	2	1	2	0	-0.115860462	-1.847385623	0.006586535	0.935316722	0.977355748	0	-
gnl|Amel_4.5|GB49619-RA	0	1	4	0	1	3	0.58408957	-1.972093827	0.135643529	0.71265093	0.880114595	0	+
gnl|Amel_4.5|GB49620-RA	7	7	1	1	2	0	-0.974717203	-1.521670474	0.565912323	0.451887838	0.73289997	0	-
gnl|Amel_4.5|GB49621-RA	4790	1480	1124	229	718	310	-1.166604474	6.319604362	4.761325868	0.029106119	0.192710179	0	-
gnl|Amel_4.5|GB49622-RA	2375	1117	923	302	455	193	-0.865163347	5.787840639	3.063881247	0.080050248	0.319964483	0	-
gnl|Amel_4.5|GB49623-RA	898	410	342	806	1125	1433	2.420976563	6.383649845	21.52308412	3.49595E-06	0.000259998	1	+
gnl|Amel_4.5|GB49624-RA	666	251	279	102	226	106	-0.141362038	4.202864882	0.072966913	0.787064948	0.918488405	0	-
gnl|Amel_4.5|GB49625-RA	2	8	7	0	0	4	-0.94938794	-1.325127101	0.444185337	0.505109258	0.768525476	0	-
gnl|Amel_4.5|GB49626-RA	472	1564	821	396	143	154	-0.823839963	5.467173861	1.461175032	0.226743253	0.537024687	0	-
gnl|Amel_4.5|GB49627-RA	99	107	133	32	16	11	-1.282744224	2.255453868	3.096679018	0.078452182	0.316944672	0	-
gnl|Amel_4.5|GB49628-RA	1810	628	516	219	533	277	-0.139892816	5.433507366	0.080078867	0.777190562	0.913153491	0	-
gnl|Amel_4.5|GB49629-RA	1179	517	444	105	216	108	-0.984078442	4.703284338	3.812046222	0.050885251	0.256121475	0	-
gnl|Amel_4.5|GB49632-RA	5006	979	1011	363	1360	476	-0.241810655	6.52501439	0.175536048	0.675237894	0.861161356	0	-
gnl|Amel_4.5|GB49633-RA	298	153	181	80	96	67	-0.069013021	3.402822643	0.015865781	0.899764029	0.966982608	0	-
gnl|Amel_4.5|GB49634-RA	655	135	162	84	222	176	0.47880188	4.062474352	0.700766581	0.402526232	0.700627997	0	+
gnl|Amel_4.5|GB49637-RA	778	96	99	93	426	211	1.110725312	4.360026882	2.834267255	0.092272882	0.343770267	0	+
gnl|Amel_4.5|GB49638-RA	279	53	42	43	90	44	0.449822471	2.650271788	0.460453082	0.497412301	0.76338747	0	+
gnl|Amel_4.5|GB49639-RA	106	36	58	10	36	15	-0.466138626	1.612256359	0.450954527	0.501882013	0.766170256	0	-
gnl|Amel_4.5|GB49640-RA	42	12	11	6	13	18	0.634486407	0.434667324	0.663136115	0.415454955	0.710365846	0	+
gnl|Amel_4.5|GB49641-RA	302	106	134	28	56	21	-1.044072063	2.764632637	2.815742462	0.093343698	0.345550053	0	-
gnl|Amel_4.5|GB49642-RA	1132	865	1069	262	136	190	-1.077437417	5.362477935	3.838103078	0.050100172	0.255044734	0	-
gnl|Amel_4.5|GB49643-RA	994	341	308	114	221	73	-0.630569145	4.400320019	1.369173468	0.241953944	0.552974201	0	-
gnl|Amel_4.5|GB49644-RA	166	96	96	30	35	17	-0.820192587	2.323953901	1.706885366	0.191389977	0.494253436	0	-
gnl|Amel_4.5|GB49646-RA	87	55	64	14	26	34	-0.225407521	1.801183427	0.113937296	0.735705348	0.893837022	0	-
gnl|Amel_4.5|GB49647-RA	17	17	10	3	0	2	-1.729138833	-0.513158458	2.614076779	0.105919153	0.366226311	0	-
gnl|Amel_4.5|GB49648-RA	6	1	0	14	25	17	4.389623907	0.085333392	19.39853944	1.06088E-05	0.000639603	1	+
gnl|Amel_4.5|GB49649-RA	1975	1592	1559	810	1071	1415	0.609595438	6.845524413	1.418832298	0.233595697	0.54412898	0	+
gnl|Amel_4.5|GB49650-RA	3716	1262	700	443	4129	5066	2.190783608	7.857527716	9.193505322	0.002428753	0.04158323	1	+
gnl|Amel_4.5|GB49651-RA	144	105	54	38	87	55	0.530663609	2.627804174	0.7674746	0.380999441	0.685219526	0	+
gnl|Amel_4.5|GB49652-RA	1790	881	588	408	687	340	0.177463989	5.785422369	0.134767282	0.713539478	0.880255567	0	+
gnl|Amel_4.5|GB49653-RA	4450	1373	1221	298	987	460	-0.645864083	6.449638763	1.504027156	0.220052756	0.5293173	0	-
gnl|Amel_4.5|GB49654-RA	2471	2724	3401	692	486	294	-1.341240581	6.834827558	5.15665084	0.023157512	0.169979874	0	-
gnl|Amel_4.5|GB49655-RA	129	3	4	4	18	9	-0.423243012	0.788568866	0.166409262	0.683322928	0.865127797	0	-
gnl|Amel_4.5|GB49657-RA	5944	3025	1589	914	2607	3370	0.76752243	7.799387116	1.812835119	0.178168505	0.478518747	0	+
gnl|Amel_4.5|GB49658-RA	340	54	52	58	134	39	0.567899493	2.951157144	0.704213905	0.401371373	0.699928696	0	+
gnl|Amel_4.5|GB49659-RA	840	438	403	263	138	106	-0.291693694	4.664303063	0.270340132	0.6031037	0.823938367	0	-
gnl|Amel_4.5|GB49660-RA	70	25	18	5	7	6	-1.19360203	0.595779889	2.416965381	0.120027245	0.39153715	0	-
gnl|Amel_4.5|GB49661-RA	685	107	95	73	624	336	1.691553163	4.670644321	5.963721926	0.014603182	0.132276045	0	+
gnl|Amel_4.5|GB49662-RA	21	13	1	24	154	179	4.714855813	2.807296828	26.66729109	2.41678E-07	2.85475E-05	1	+
gnl|Amel_4.5|GB49663-RA	3	8	3	1	2	0	-1.061779979	-1.53733895	0.666558106	0.414254188	0.709010822	0	-
gnl|Amel_4.5|GB49664-RA	8	4	3	6	2	11	1.763736609	-0.792200641	3.026036108	0.081937969	0.32318762	0	+
gnl|Amel_4.5|GB49666-RA	1070	1085	935	339	307	194	-0.63704426	5.530348853	1.498092323	0.220965123	0.53059392	0	-
gnl|Amel_4.5|GB49672-RA	355	232	189	85	712	629	2.077289755	5.09010704	10.80148351	0.001014188	0.022324126	1	+
gnl|Amel_4.5|GB49674-RA	75	45	57	41	18	32	0.400578464	1.844766234	0.33043336	0.565404021	0.801763108	0	+
gnl|Amel_4.5|GB49678-RA	200	373	482	375	165	166	0.59410967	4.723098028	0.809308035	0.368324909	0.674979347	0	+
gnl|Amel_4.5|GB49680-RA	206	343	377	309	149	161	0.616918327	4.513604297	0.957471258	0.327824816	0.640430935	0	+
gnl|Amel_4.5|GB49681-RA	2	0	0	0	4	0	2.075270071	-2.228165853	1.35764781	0.243945553	0.55496473	0	+
gnl|Amel_4.5|GB49682-RA	8	12	4	4	9	9	1.076798942	-0.458075492	1.435764803	0.230825919	0.54124856	0	+
gnl|Amel_4.5|GB49683-RA	16	89	92	17	5	41	-0.547959952	1.8435241	0.350548638	0.553802724	0.794910681	0	-
gnl|Amel_4.5|GB49684-RA	46	9	9	2	8	15	0.159730147	0.18437685	0.031968198	0.858097473	0.950827144	0	+
gnl|Amel_4.5|GB49685-RA	8	14	5	2	6	0	-0.638471581	-0.842061655	0.331713006	0.564652145	0.800985079	0	-
gnl|Amel_4.5|GB49686-RA	124	68	26	10	41	12	-0.486753644	1.660204174	0.457905764	0.498604347	0.764522355	0	-
gnl|Amel_4.5|GB49688-RA	17966	46603	44278	10985	8572	17051	-0.457181618	10.88754798	0.512166239	0.474202608	0.745579148	0	-
gnl|Amel_4.5|GB49689-RA	57	52	73	19	44	65	0.63430382	2.118566175	0.831254634	0.361909989	0.669419565	0	+
gnl|Amel_4.5|GB49690-RA	739	500	376	173	241	177	-0.148562248	4.703908741	0.091720965	0.762000601	0.905824157	0	-
gnl|Amel_4.5|GB49691-RA	366	249	216	34	89	65	-0.91460881	3.48566193	2.7015525	0.100250583	0.357067213	0	-
gnl|Amel_4.5|GB49692-RA	181	26	19	6	13	9	-1.401858691	1.309497525	2.977769468	0.084415534	0.327175905	0	-
gnl|Amel_4.5|GB49696-RA	62	78	39	8	50	43	0.314191118	1.877880998	0.185919251	0.666334916	0.856550754	0	+
gnl|Amel_4.5|GB49700-RA	3	7	3	0	2	2	-0.564622164	-1.531443284	0.205487704	0.650327321	0.848745694	0	-
gnl|Amel_4.5|GB49701-RA	3423	2223	1709	1561	966	821	0.261238926	7.084903058	0.238742779	0.625115624	0.838508382	0	+
gnl|Amel_4.5|GB49702-RA	220	26	3	21	84	53	1.005805014	2.238740925	1.244876758	0.264533249	0.576052637	0	+
gnl|Amel_4.5|GB49703-RA	92	42	36	29	18	26	0.229818183	1.608871362	0.114322835	0.735275322	0.893589998	0	+
gnl|Amel_4.5|GB49704-RA	2471	977	672	231	541	366	-0.466870538	5.774376531	0.898463461	0.343194048	0.654770832	0	-
gnl|Amel_4.5|GB49705-RA	35	16	17	12	26	9	0.743142135	0.649053604	1.054332248	0.304511437	0.617641122	0	+
gnl|Amel_4.5|GB49706-RA	471	312	201	52	164	158	-0.119293467	3.986538468	0.045861594	0.830427589	0.937485547	0	-
gnl|Amel_4.5|GB49708-RA	31	8	9	8	8	21	1.11600469	0.257645812	1.804640861	0.179152448	0.479707774	0	+
gnl|Amel_4.5|GB49709-RA	694	964	844	239	114	93	-1.232642315	5.085289956	4.12362944	0.042288262	0.23269367	0	-
gnl|Amel_4.5|GB49711-RA	70	44	15	28	32	17	0.665916983	1.420773126	0.888556791	0.345868704	0.657117195	0	+
gnl|Amel_4.5|GB49712-RA	58	55	46	12	13	3	-1.274782395	1.1761116	2.704861574	0.100042765	0.356756845	0	-
gnl|Amel_4.5|GB49713-RA	15	4	10	0	0	2	-2.390598892	-1.036642077	3.349842599	0.06721144	0.29316683	0	-
gnl|Amel_4.5|GB49714-RA	354	160	178	30	210	98	0.163604406	3.615629273	0.070539111	0.790553447	0.92018034	0	+
gnl|Amel_4.5|GB49715-RA	89	39	26	11	18	32	0.091791492	1.390908813	0.016721374	0.897111448	0.965184503	0	+
gnl|Amel_4.5|GB49717-RA	62	20	9	10	7	5	-0.474329922	0.434435747	0.333290084	0.56372816	0.800292607	0	-
gnl|Amel_4.5|GB49718-RA	35	55	53	0	0	9	-2.784970123	0.90335536	6.422915125	0.011265709	0.111385455	0	-
gnl|Amel_4.5|GB49719-RA	67	33	36	30	44	38	1.036308274	1.777043581	2.599995485	0.106864019	0.367558764	0	+
gnl|Amel_4.5|GB49722-RA	591	223	98	57	199	157	0.286503978	3.911896678	0.229497893	0.631896384	0.840806191	0	+
gnl|Amel_4.5|GB49723-RA	1426	1662	1130	508	559	999	0.213998719	6.363609168	0.158482422	0.690557574	0.869169059	0	+
gnl|Amel_4.5|GB49724-RA	2	45	45	13	0	6	-1.112088741	0.660558386	0.848814826	0.356887834	0.665673253	0	-
gnl|Amel_4.5|GB49725-RA	7	0	18	0	4	0	-1.748584235	-1.036552371	1.201954751	0.272931336	0.58584372	0	-
gnl|Amel_4.5|GB49726-RA	575	104	49	35	215	78	0.343559981	3.488404526	0.234205054	0.628423223	0.840039874	0	+
gnl|Amel_4.5|GB49727-RA	33	38	39	9	4	23	-0.361607804	0.961389451	0.186925554	0.665487866	0.856377029	0	-
gnl|Amel_4.5|GB49728-RA	197	82	82	41	48	24	-0.294122827	2.448166084	0.226644573	0.634023066	0.84160279	0	-
gnl|Amel_4.5|GB49730-RA	59	51	38	21	100	158	2.12880892	2.75443689	8.466870261	0.003616732	0.054620504	0	+
gnl|Amel_4.5|GB49732-RA	97	24	21	9	81	69	1.567422738	2.03386028	4.116602857	0.042464268	0.232903511	0	+
gnl|Amel_4.5|GB49734-RA	58	4	0	0	39	12	1.28603637	0.513559216	0.992981623	0.31901473	0.631990146	0	+
gnl|Amel_4.5|GB49735-RA	0	5	2	6	0	0	0.999566875	-1.700385569	0.321833246	0.570508008	0.804407711	0	+
gnl|Amel_4.5|GB49738-RA	8	2	1	0	3	0	-0.490952219	-1.742617483	0.123173288	0.725617966	0.888155729	0	-
gnl|Amel_4.5|GB49746-RA	245	494	410	246	68	136	-0.105293427	4.435155905	0.024452205	0.875739801	0.957435572	0	-
gnl|Amel_4.5|GB49749-RA	1223	786	735	272	359	331	-0.219082038	5.451951663	0.213011189	0.644417433	0.846730391	0	-
gnl|Amel_4.5|GB49750-RA	749	276	303	40	131	128	-0.814310937	4.078796465	2.093135144	0.147962154	0.435996131	0	-
gnl|Amel_4.5|GB49751-RA	4	0	2	0	4	6	1.996714365	-1.554865187	2.164355826	0.141243801	0.426264804	0	+
gnl|Amel_4.5|GB49752-RA	2	14	2	0	0	0	-5.333501139	-1.499096081	6.389062635	0.011482565	0.11277519	0	-
gnl|Amel_4.5|GB49754-RA	424	165	116	63	148	53	-0.051997659	3.43686271	0.008290255	0.927452195	0.975202046	0	-
gnl|Amel_4.5|GB49755-RA	740	157	105	34	994	359	1.84710254	4.999538184	5.502073394	0.01899394	0.152744769	0	+
gnl|Amel_4.5|GB49757-RA	6687	1039	1285	148	1267	208	-1.112485656	6.532882921	2.554551223	0.109977039	0.373378837	0	-
gnl|Amel_4.5|GB49758-RA	90	108	73	46	13	30	-0.264966959	2.19996782	0.134503857	0.713807242	0.880255567	0	-
gnl|Amel_4.5|GB49759-RA	6889	11717	15670	1182	419	967	-2.548829855	8.649894256	13.07331324	0.000299533	0.008899437	1	-
gnl|Amel_4.5|GB49762-RA	1680	2236	2239	858	416	607	-0.469777713	6.655962851	0.642275457	0.42288802	0.715090716	0	-
gnl|Amel_4.5|GB49764-RA	341	245	208	85	97	96	-0.216859303	3.686033904	0.158185078	0.690832998	0.869245029	0	-
gnl|Amel_4.5|GB49767-RA	96	70	82	11	22	22	-0.965056054	1.844687814	2.075871608	0.149644433	0.438165609	0	-
gnl|Amel_4.5|GB49768-RA	27	55	18	22	17	30	0.708968049	1.266675416	0.853469653	0.355572639	0.664456384	0	+
gnl|Amel_4.5|GB49769-RA	1079	985	805	790	390	492	0.557441236	5.974949706	1.04362418	0.306980079	0.620201509	0	+
gnl|Amel_4.5|GB49770-RA	656	621	470	358	96	238	0.046802984	4.977070339	0.005897607	0.938785928	0.979034244	0	+
gnl|Amel_4.5|GB49771-RA	1275	1175	1310	719	399	329	-0.097158489	6.061614001	0.029863395	0.862800552	0.952656645	0	-
gnl|Amel_4.5|GB49773-RA	15210	10868	10883	2681	3482	3192	-0.721470129	9.02204731	1.995369169	0.157780616	0.450142533	0	-
gnl|Amel_4.5|GB49774-RA	357	133	114	22	36	36	-1.26538032	2.813419476	4.282457606	0.038507632	0.221582847	0	-
gnl|Amel_4.5|GB49775-RA	16728	20051	14007	7888	6670	7961	0.077952472	9.890206402	0.021116927	0.884460874	0.960337931	0	+
gnl|Amel_4.5|GB49776-RA	1013	375	316	169	311	177	0.016893551	4.737457641	0.001146875	0.972984369	0.990649192	0	+
gnl|Amel_4.5|GB49777-RA	635	498	550	136	100	92	-1.077344625	4.494135914	3.913008697	0.047913747	0.248827428	0	-
gnl|Amel_4.5|GB49778-RA	18	20	15	5	13	19	0.673305859	0.375411287	0.709766974	0.399521182	0.698417483	0	+
gnl|Amel_4.5|GB49779-RA	726	344	468	48	126	46	-1.595418943	4.156797606	8.196545953	0.004197022	0.060230316	0	-
gnl|Amel_4.5|GB49780-RA	38	17	14	8	6	8	-0.218090837	0.245336977	0.078243917	0.779691457	0.914747233	0	-
gnl|Amel_4.5|GB49781-RA	901	387	485	139	237	135	-0.493027968	4.664010713	0.973795104	0.323735511	0.637133699	0	-
gnl|Amel_4.5|GB49783-RA	11	5	2	0	9	8	1.228814604	-0.816470917	1.265964991	0.260525012	0.57123643	0	+
gnl|Amel_4.5|GB49784-RA	534	133	96	27	142	82	-0.175782152	3.403630007	0.076817724	0.781657171	0.915463788	0	-
gnl|Amel_4.5|GB49785-RA	73	45	14	3	27	38	0.400867921	1.329508382	0.234685065	0.628071475	0.839962134	0	+
gnl|Amel_4.5|GB49786-RA	307	108	111	25	64	12	-1.06709051	2.690655349	2.5698092	0.108920868	0.37134732	0	-
